,preproc_label,model_label,método,parámetros,columnas_out,auc_train,auc_val,threshold,f1_train,f1_val
56,preprocess_v1_over50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.7915337056242522,0.7975081976034554,1,0.7986903558187685,0.37907542579075426
57,preprocess_v1_smote20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.6443037530317752,0.6558049666501249,1.0,0.43661726242371407,0.42420122365737595
58,preprocess_v1_smote50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.8074890307140008,0.7985107437931821,1.0,0.8154662333317403,0.3858858858858859
59,preprocess_v1_smoteTomek20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.6568655649299577,0.6568153068624126,1.0,0.46319883325230915,0.43224461431549693
60,preprocess_v1_smoteTomek50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.8095256033551823,0.7972039104212701,1.0,0.8170933162914642,0.38525206922498123
61,preprocess_v1,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.5858385486892725,0.5945411733655401,1,0.29111361079865017,0.3158828748890861
62,preprocess_v1_under50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.7699517943224424,0.7794560669098686,1,0.7817026683608641,0.34653684443460947
63,preprocess_v2_over50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.7904866374152374,0.7979936691183317,1,0.7976158940397351,0.37937743190661477
64,preprocess_v2_smote20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.6429948525082151,0.6559545478228412,1.0,0.4337496724604769,0.42506811989100823
65,preprocess_v2_smote50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.8074017750299163,0.7987600457477094,1.0,0.8154377247154102,0.3863693309947381
66,preprocess_v2_smoteTomek20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.6565086824490495,0.6569150276442236,1.0,0.46251340547918496,0.4328462073764788
67,preprocess_v2_smoteTomek50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.8101911147944449,0.7968181596882048,1.0,0.817897070161912,0.3851368315340196
68,preprocess_v2,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.5858385486892725,0.5940058414597584,1,0.29111361079865017,0.31438721136767317
69,preprocess_v2_under50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.7692822710230316,0.7774669896452675,1,0.7806492679821769,0.34714445688689805
70,preprocess_v1_over50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'saga'}",,0.7914339848424412,0.7972353000463798,1,0.7983804887453607,0.3797653958944282
71,preprocess_v1_smote20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'saga'}",,0.6440295053431544,0.6551200535716268,1.0,0.43604955505147447,0.42226748133061776
72,preprocess_v1_smote50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'saga'}",,0.8069405664140408,0.7984740157964552,1.0,0.8146659008232816,0.3864491844416562
73,preprocess_v1_smoteTomek20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'saga'}",,0.6558498322365445,0.6568153068624126,1.0,0.4609694374148336,0.43224461431549693
74,preprocess_v1_smoteTomek50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l1', 'random_state': 2020, 'solver': 'saga'}",,0.8090610010296592,0.7978022351121357,1.0,0.8163659638190468,0.3864150943396226
